Timestamp,Open,High,Low,Close,Volume,OI
1674054286,81.3775,81.3775,81.3775,81.3775,545,3243665,
1674054289,81.3775,81.3775,81.375,81.375,19,3243665,
1674054290,81.3775,81.3775,81.375,81.375,255,3243665,
1674054291,81.375,81.375,81.375,81.375,852,3243665,
1674054293,81.3775,81.3775,81.3775,81.3775,1,3243665,
1674054299,81.375,81.375,81.375,81.375,3,3243665,
1674054300,81.375,81.375,81.375,81.375,119,3243665,
1674054305,81.375,81.375,81.375,81.375,162,3243665,
1674054307,81.37,81.37,81.37,81.37,560,3243665,
1674054308,81.3675,81.3675,81.3675,81.3675,100,3243665,
1674054309,81.37,81.37,81.37,81.37,211,3243665,
1674054310,81.37,81.37,81.37,81.37,562,3243665,
1674054311,81.37,81.37,81.37,81.37,327,3243665,
1674054313,81.375,81.375,81.375,81.375,1,3243665,
1674054314,81.37,81.37,81.37,81.37,150,3243665,
1674054315,81.375,81.375,81.375,81.375,95,3243665,
1674054316,81.375,81.375,81.375,81.375,10,3243665,
1674054317,81.3775,81.3775,81.3775,81.3775,100,3243665,
1674054318,81.3775,81.3775,81.3775,81.3775,169,3243665,
1674054319,81.375,81.375,81.375,81.375,30,3243665,
1674054320,81.3775,81.3775,81.3775,81.3775,107,3243665,
1674054321,81.375,81.375,81.375,81.375,20,3243665,
1674054328,81.375,81.375,81.375,81.375,1006,3243665,
1674054330,81.3775,81.3775,81.3775,81.3775,271,3243665,
1674054331,81.375,81.375,81.3725,81.3725,39,3243665,
1674054338,81.3775,81.3775,81.3775,81.3775,36,3243665,
1674054340,81.375,81.375,81.375,81.375,23,3243665,
1674054341,81.375,81.375,81.375,81.375,100,3243665,
1674054344,81.375,81.375,81.375,81.375,1,3243665,
1674054347,81.375,81.375,81.375,81.375,420,3243665,
1674054349,81.3775,81.3775,81.3775,81.3775,437,3243665,
1674054350,81.375,81.375,81.375,81.375,1,3243665,
1674054352,81.375,81.38,81.375,81.375,56,3243665,
1674054354,81.3775,81.38,81.3775,81.38,37,3246554,
1674054358,81.3775,81.3775,81.375,81.375,78,3246554,
1674054359,81.375,81.3775,81.375,81.3775,371,3246554,
1674054361,81.375,81.375,81.3725,81.3725,391,3246554,
1674054362,81.3725,81.3725,81.3725,81.3725,0,3246554,
1674054363,81.3725,81.3725,81.3725,81.3725,2,3246554,
1674054365,81.3775,81.3775,81.375,81.375,5,3246554,
1674054366,81.375,81.375,81.375,81.375,11,3246554,
1674054367,81.375,81.375,81.375,81.375,54,3246554,
1674054371,81.375,81.375,81.375,81.375,6,3246554,
1674054373,81.3725,81.3725,81.3725,81.3725,50,3246554,
1674054380,81.3725,81.3725,81.3725,81.3725,2,3246554,
1674054390,81.3725,81.3725,81.3725,81.3725,1,3246554,
1674054392,81.375,81.375,81.375,81.375,1,3246554,
1674054393,81.3775,81.3775,81.3775,81.3775,500,3246554,
1674054397,81.375,81.375,81.375,81.375,1,3246554,
1674054399,81.375,81.375,81.375,81.375,10,3246554,
1674054401,81.375,81.375,81.375,81.375,1,3246554,
1674054403,81.375,81.375,81.375,81.375,58,3246554,
1674054405,81.375,81.375,81.375,81.375,30,3246554,
1674054408,81.3775,81.3775,81.375,81.375,71,3246554,
1674054409,81.375,81.375,81.375,81.375,120,3246554,
1674054412,81.375,81.375,81.375,81.375,18,3246554,
1674054413,81.375,81.375,81.375,81.375,52,3246554,
1674054418,81.375,81.375,81.375,81.375,93,3246554,
1674054419,81.375,81.375,81.375,81.375,358,3246554,
1674054422,81.375,81.375,81.375,81.375,32,3246554,
1674054423,81.375,81.375,81.375,81.375,6,3246554,
1674054429,81.375,81.375,81.375,81.375,256,3246554,
1674054431,81.38,81.38,81.38,81.38,51,3246554,
1674054432,81.38,81.38,81.38,81.38,247,3246554,
1674054434,81.38,81.38,81.38,81.38,49,3246554,
1674054435,81.3775,81.3775,81.3775,81.3775,26,3246554,
1674054442,81.38,81.38,81.38,81.38,250,3246554,
1674054446,81.3825,81.3825,81.3825,81.3825,10,3246554,
1674054450,81.3825,81.3825,81.3825,81.3825,11,3246554,
1674054451,81.38,81.38,81.38,81.38,144,3246554,
1674054454,81.38,81.38,81.38,81.38,147,3246554,
1674054455,81.38,81.38,81.38,81.38,16,3246554,
1674054458,81.38,81.38,81.38,81.38,20,3246554,
1674054460,81.38,81.38,81.38,81.38,10,3246554,
1674054462,81.3775,81.3775,81.375,81.375,30,3246554,
1674054463,81.3775,81.3775,81.3775,81.3775,2,3246554,
1674054464,81.3775,81.3775,81.3775,81.3775,23,3246554,
1674054466,81.385,81.385,81.3825,81.3825,628,3246554,
1674054467,81.3825,81.3825,81.3825,81.3825,295,3246554,
1674054468,81.3825,81.3825,81.38,81.38,1073,3246554,
1674054469,81.38,81.3825,81.38,81.3825,836,3246554,
1674054470,81.3825,81.3825,81.3825,81.3825,583,3246554,
1674054471,81.3825,81.3825,81.3825,81.3825,243,3246554,
1674054473,81.3825,81.3825,81.3825,81.3825,545,3246554,
1674054474,81.38,81.3825,81.38,81.3825,124,3246554,
1674054475,81.3775,81.3775,81.3775,81.3775,1,3246554,
1674054476,81.3825,81.3825,81.3825,81.3825,638,3246554,
1674054477,81.385,81.385,81.385,81.385,10,3246554,
1674054480,81.385,81.385,81.385,81.385,10,3246554,
1674054484,81.3825,81.3825,81.3825,81.3825,3,3246554,
1674054486,81.385,81.385,81.385,81.385,3,3246554,
1674054489,81.3825,81.3825,81.3825,81.3825,78,3246554,
1674054495,81.38,81.38,81.38,81.38,20,3246554,
1674054502,81.3825,81.3825,81.3825,81.3825,60,3246554,
1674054506,81.3825,81.3825,81.3825,81.3825,1,3246554,
1674054510,81.385,81.385,81.385,81.385,35,3246554,
1674054512,81.385,81.3875,81.385,81.3875,79,3246554,
1674054513,81.3875,81.3875,81.385,81.385,284,3246554,
1674054515,81.39,81.3925,81.39,81.3925,253,3246554,
1674054516,81.3925,81.3925,81.3925,81.3925,615,3246554,
1674054517,81.3925,81.3925,81.3925,81.3925,18,3246554,
1674054518,81.3925,81.3925,81.3925,81.3925,403,3246554,
1674054520,81.3875,81.3875,81.3875,81.3875,501,3246554,
1674054524,81.4,81.4025,81.4,81.4025,7766,3246554,
1674054525,81.4025,81.4025,81.4025,81.4025,1818,3246554,
1674054526,81.4025,81.4025,81.3975,81.3975,1362,3246554,
1674054527,81.3975,81.4025,81.3975,81.4025,1614,3246554,
1674054529,81.3975,81.3975,81.3975,81.3975,295,3246554,
1674054530,81.3925,81.3925,81.39,81.39,11,3246554,
1674054531,81.39,81.395,81.39,81.395,96,3246554,
1674054532,81.395,81.395,81.395,81.395,0,3246554,
1674054533,81.3925,81.3925,81.3925,81.3925,46,3246554,
1674054534,81.3925,81.3925,81.3925,81.3925,1054,3246554,
1674054535,81.39,81.3925,81.39,81.3925,65,3248951,
1674054536,81.3925,81.3925,81.39,81.39,106,3248951,
1674054537,81.39,81.39,81.39,81.39,18,3248951,
1674054538,81.39,81.3925,81.39,81.3925,44,3248951,
1674054539,81.3925,81.3925,81.3925,81.3925,235,3248951,
1674054540,81.3875,81.3875,81.3875,81.3875,8,3248951,
1674054543,81.385,81.385,81.385,81.385,65,3248951,
1674054545,81.385,81.385,81.385,81.385,1146,3248951,
1674054547,81.3875,81.3875,81.3825,81.3825,738,3248951,
1674054548,81.3825,81.3825,81.3825,81.3825,1002,3248951,
1674054553,81.3825,81.3825,81.3825,81.3825,18,3248951,
1674054554,81.3825,81.3825,81.3825,81.3825,142,3248951,
1674054556,81.385,81.385,81.385,81.385,15,3248951,
1674054558,81.385,81.385,81.385,81.385,541,3248951,
1674054565,81.39,81.39,81.39,81.39,100,3248951,
1674054567,81.3875,81.3875,81.3875,81.3875,5,3248951,
1674054569,81.3875,81.3875,81.385,81.385,11,3248951,
1674054570,81.385,81.385,81.385,81.385,0,3248951,
1674054574,81.385,81.385,81.385,81.385,1597,3248951,
1674054576,81.385,81.385,81.385,81.385,56,3248951,
1674054578,81.385,81.385,81.385,81.385,100,3248951,
1674054579,81.3875,81.3875,81.3875,81.3875,20,3248951,
1674054581,81.3875,81.3875,81.3875,81.3875,3,3248951,
1674054590,81.3875,81.3875,81.3875,81.3875,106,3248951,
1674054594,81.3875,81.3875,81.3875,81.3875,100,3248951,
1674054597,81.3875,81.3875,81.3875,81.3875,71,3248951,
1674054598,81.385,81.385,81.385,81.385,18,3248951,
1674054600,81.3875,81.3875,81.3875,81.3875,285,3248951,
1674054601,81.39,81.39,81.39,81.39,20,3248951,
1674054602,81.39,81.39,81.39,81.39,1,3248951,
1674054605,81.39,81.39,81.39,81.39,21,3248951,
1674054608,81.39,81.39,81.39,81.39,500,3248951,
1674054610,81.3925,81.3925,81.3925,81.3925,23,3248951,
1674054611,81.395,81.395,81.395,81.395,215,3248951,
1674054612,81.3925,81.3925,81.3925,81.3925,56,3248951,
1674054613,81.3925,81.3925,81.3925,81.3925,440,3248951,
1674054614,81.3925,81.3925,81.3925,81.3925,2,3248951,
1674054617,81.39,81.39,81.39,81.39,20,3248951,
1674054618,81.385,81.39,81.385,81.39,952,3248951,
1674054619,81.39,81.39,81.39,81.39,5,3248951,
1674054622,81.39,81.39,81.39,81.39,2,3248951,
1674054625,81.39,81.39,81.39,81.39,1,3248951,
1674054626,81.3875,81.3875,81.3875,81.3875,150,3248951,
1674054630,81.3875,81.3875,81.3875,81.3875,17,3248951,
1674054632,81.385,81.385,81.385,81.385,75,3248951,
1674054634,81.385,81.385,81.385,81.385,679,3248951,
1674054643,81.385,81.385,81.385,81.385,20,3248951,
1674054645,81.3875,81.3875,81.3875,81.3875,65,3248951,
1674054650,81.39,81.39,81.39,81.39,120,3248951,
1674054652,81.3875,81.3875,81.3875,81.3875,1000,3248951,
1674054653,81.39,81.39,81.39,81.39,206,3248951,
1674054654,81.3925,81.3925,81.3925,81.3925,2,3248951,
1674054661,81.3875,81.3875,81.3875,81.3875,45,3248951,
1674054665,81.39,81.39,81.39,81.39,1,3248951,
1674054668,81.39,81.39,81.39,81.39,31,3248951,
1674054670,81.39,81.39,81.39,81.39,80,3248951,
1674054673,81.39,81.39,81.39,81.39,3,3248951,
1674054674,81.3875,81.3875,81.3875,81.3875,52,3248951,
1674054678,81.385,81.385,81.385,81.385,5,3248951,
1674054682,81.3875,81.3875,81.3875,81.3875,9,3248951,
1674054685,81.3875,81.3875,81.3875,81.3875,41,3248951,
1674054686,81.385,81.385,81.385,81.385,63,3248951,
1674054689,81.3825,81.3825,81.3825,81.3825,313,3248951,
1674054692,81.3825,81.3825,81.3825,81.3825,1120,3248951,
1674054694,81.3825,81.3825,81.3825,81.3825,50,3248951,
1674054696,81.3825,81.3825,81.3825,81.3825,50,3248951,
1674054698,81.385,81.385,81.385,81.385,46,3248951,
1674054705,81.385,81.385,81.385,81.385,4,3248951,
1674054709,81.385,81.385,81.385,81.385,15,3248951,
1674054710,81.385,81.385,81.385,81.385,1,3248951,
1674054716,81.3875,81.3875,81.3875,81.3875,500,3245891,
1674054718,81.385,81.385,81.385,81.385,9,3245891,
1674054720,81.385,81.385,81.385,81.385,37,3245891,
1674054721,81.385,81.385,81.385,81.385,3,3245891,
1674054722,81.3875,81.3875,81.3875,81.3875,1,3245891,
1674054727,81.38,81.38,81.38,81.38,548,3245891,
1674054731,81.3825,81.3825,81.3825,81.3825,100,3245891,
1674054732,81.385,81.385,81.385,81.385,1253,3245891,
1674054736,81.385,81.3875,81.385,81.3875,603,3245891,
1674054737,81.3875,81.3875,81.3875,81.3875,173,3245891,
1674054739,81.39,81.39,81.385,81.385,81,3245891,
1674054740,81.385,81.385,81.385,81.385,0,3245891,
1674054741,81.385,81.385,81.385,81.385,73,3245891,
1674054743,81.385,81.385,81.385,81.385,1,3245891,
1674054744,81.3825,81.3825,81.3825,81.3825,30,3245891,
1674054745,81.3875,81.3875,81.3875,81.3875,775,3245891,
1674054747,81.3875,81.3875,81.3875,81.3875,1,3245891,
1674054748,81.3875,81.3875,81.3875,81.3875,1,3245891,
1674054749,81.3875,81.3875,81.3875,81.3875,23,3245891,
1674054751,81.3875,81.3875,81.3875,81.3875,4,3245891,
1674054753,81.3875,81.3875,81.3875,81.3875,11,3245891,
1674054757,81.385,81.385,81.385,81.385,2,3245891,
1674054758,81.385,81.385,81.385,81.385,3,3245891,
1674054761,81.385,81.385,81.385,81.385,2,3245891,
1674054763,81.3875,81.3875,81.3875,81.3875,1,3245891,
1674054766,81.39,81.39,81.39,81.39,422,3245891,
1674054768,81.385,81.385,81.385,81.385,1021,3245891,
1674054769,81.385,81.385,81.385,81.385,153,3245891,
1674054771,81.3875,81.3875,81.3875,81.3875,15,3245891,
1674054773,81.385,81.385,81.385,81.385,13,3245891,
1674054777,81.3875,81.3875,81.3875,81.3875,5681,3245891,
1674054779,81.3875,81.3875,81.3875,81.3875,1000,3245891,
1674054781,81.3875,81.3875,81.3875,81.3875,1000,3245891,
1674054782,81.3875,81.3875,81.3875,81.3875,40,3245891,
1674054785,81.3875,81.3875,81.3875,81.3875,3,3245891,
1674054787,81.3875,81.3875,81.3875,81.3875,2,3245891,
1674054790,81.3875,81.3875,81.3875,81.3875,5,3245891,
1674054791,81.3875,81.3875,81.3875,81.3875,978,3245891,
1674054792,81.3875,81.3875,81.3875,81.3875,642,3245891,
1674054793,81.385,81.385,81.385,81.385,467,3245891,
1674054795,81.3875,81.3875,81.3875,81.3875,65,3245891,
1674054798,81.3875,81.3875,81.3875,81.3875,5,3245891,
1674054801,81.3875,81.3875,81.3875,81.3875,1,3245891,
1674054804,81.3875,81.3875,81.3875,81.3875,1094,3245891,
1674054805,81.3875,81.3875,81.3875,81.3875,286,3245891,
1674054810,81.3875,81.3875,81.3875,81.3875,10,3245891,
1674054812,81.385,81.385,81.385,81.385,1223,3245891,
1674054814,81.38,81.38,81.38,81.38,328,3245891,
1674054820,81.3825,81.3825,81.3825,81.3825,1,3245891,
1674054824,81.38,81.3825,81.38,81.3825,2,3245891,
1674054825,81.38,81.38,81.38,81.38,29,3245891,
1674054827,81.38,81.38,81.38,81.38,21,3245891,
1674054828,81.375,81.375,81.375,81.375,158,3245891,
1674054831,81.38,81.38,81.38,81.38,30,3245891,
1674054832,81.375,81.375,81.375,81.375,52,3245891,
1674054833,81.38,81.38,81.38,81.38,2,3245891,
1674054834,81.3775,81.3775,81.3775,81.3775,52,3245891,
1674054835,81.375,81.375,81.375,81.375,93,3245891,
1674054837,81.3775,81.3775,81.3775,81.3775,125,3245891,
1674054838,81.3775,81.3775,81.3775,81.3775,9,3245891,
1674054840,81.38,81.38,81.38,81.38,25,3245891,
1674054847,81.3825,81.3825,81.3825,81.3825,426,3245891,
1674054848,81.38,81.38,81.38,81.38,1,3245891,
1674054850,81.3825,81.3825,81.38,81.38,64,3245891,
1674054857,81.3825,81.3825,81.3825,81.3825,215,3245891,
1674054858,81.3825,81.3825,81.3825,81.3825,159,3245891,
1674054861,81.38,81.38,81.38,81.38,1051,3245891,
1674054863,81.3825,81.3825,81.3825,81.3825,12,3245891,
1674054864,81.38,81.38,81.38,81.38,101,3245891,
1674054868,81.3825,81.3825,81.3825,81.3825,19,3245891,
1674054870,81.38,81.38,81.38,81.38,1,3245891,
1674054871,81.38,81.38,81.38,81.38,5,3245891,
1674054872,81.3825,81.3825,81.3825,81.3825,2,3245891,
1674054876,81.3825,81.3825,81.3825,81.3825,2,3245891,
1674054881,81.3825,81.3825,81.3825,81.3825,1,3245891,
1674054884,81.38,81.38,81.3775,81.3775,443,3245891,
1674054888,81.38,81.38,81.38,81.38,1,3245891,
1674054889,81.38,81.38,81.38,81.38,8,3245891,
1674054891,81.3775,81.3775,81.3775,81.3775,658,3245891,
1674054892,81.375,81.375,81.375,81.375,1100,3245891,
1674054894,81.3775,81.3775,81.3775,81.3775,22,3245891,
1674054895,81.3775,81.3775,81.3775,81.3775,0,3245891,
1674054896,81.3775,81.3775,81.3775,81.3775,202,3235336,
1674054897,81.3775,81.3775,81.3775,81.3775,0,3235336,
1674054900,81.3775,81.3775,81.3775,81.3775,4,3235336,
1674054902,81.3775,81.3775,81.3775,81.3775,1,3235336,
1674054906,81.3775,81.3775,81.3775,81.3775,29,3235336,
1674054909,81.3775,81.3775,81.3775,81.3775,5,3235336,
1674054911,81.375,81.375,81.375,81.375,421,3235336,
1674054912,81.3725,81.3725,81.3725,81.3725,108,3235336,
1674054913,81.37,81.37,81.37,81.37,74,3235336,
1674054915,81.37,81.37,81.37,81.37,522,3235336,
1674054918,81.3675,81.3675,81.3675,81.3675,1,3235336,
1674054919,81.37,81.37,81.37,81.37,4,3235336,
1674054923,81.3675,81.3675,81.3675,81.3675,1,3235336,
1674054926,81.37,81.37,81.3675,81.3675,101,3235336,
1674054927,81.3675,81.3675,81.3675,81.3675,230,3235336,
1674054928,81.37,81.37,81.37,81.37,230,3235336,
1674054929,81.37,81.37,81.37,81.37,962,3235336,
1674054933,81.365,81.365,81.365,81.365,1,3235336,
1674054935,81.3725,81.3725,81.3725,81.3725,625,3235336,
1674054936,81.37,81.37,81.37,81.37,90,3235336,
1674054938,81.37,81.37,81.37,81.37,300,3235336,
1674054944,81.3675,81.3675,81.3675,81.3675,1,3235336,
1674054945,81.3675,81.3675,81.3675,81.3675,10,3235336,
1674054947,81.365,81.365,81.365,81.365,137,3235336,
1674054948,81.365,81.365,81.365,81.365,410,3235336,
1674054950,81.3675,81.3675,81.3675,81.3675,1,3235336,
1674054953,81.37,81.37,81.3675,81.3675,60,3235336,
1674054954,81.37,81.37,81.37,81.37,149,3235336,
1674054955,81.3675,81.3675,81.3675,81.3675,171,3235336,
1674054959,81.3675,81.3675,81.3675,81.3675,227,3235336,
1674054961,81.3675,81.3675,81.3675,81.3675,1083,3235336,
1674054965,81.37,81.37,81.37,81.37,21,3235336,
1674054967,81.3625,81.3625,81.3625,81.3625,1338,3235336,
1674054968,81.3625,81.3625,81.3625,81.3625,421,3235336,
1674054971,81.3625,81.3625,81.3625,81.3625,50,3235336,
1674054972,81.36,81.36,81.36,81.36,2,3235336,
1674054974,81.3625,81.3625,81.3625,81.3625,21,3235336,
1674054977,81.3575,81.3575,81.3575,81.3575,485,3235336,
1674054978,81.3575,81.36,81.3575,81.36,5,3235336,
1674054979,81.36,81.36,81.36,81.36,5,3235336,
1674054982,81.3575,81.3575,81.3575,81.3575,113,3235336,
1674054984,81.355,81.355,81.355,81.355,663,3235336,
1674054985,81.3525,81.3525,81.3525,81.3525,1095,3235336,
1674054988,81.3475,81.3475,81.3475,81.3475,56,3235336,
1674054989,81.3475,81.3475,81.3475,81.3475,308,3235336,
1674054992,81.3525,81.3525,81.3475,81.3475,400,3235336,
1674054993,81.35,81.35,81.35,81.35,127,3235336,
1674054995,81.35,81.35,81.35,81.35,9,3235336,
1674054996,81.35,81.35,81.35,81.35,325,3235336,
1674054998,81.3525,81.3525,81.3525,81.3525,63,3235336,
1674054999,81.35,81.35,81.35,81.35,5,3235336,
1674055001,81.35,81.35,81.35,81.35,166,3235336,
1674055003,81.345,81.345,81.345,81.345,617,3235336,
1674055004,81.345,81.345,81.3425,81.3425,181,3235336,
1674055005,81.3425,81.3425,81.3425,81.3425,100,3235336,
1674055007,81.3425,81.3425,81.3425,81.3425,2399,3235336,
1674055009,81.345,81.345,81.345,81.345,16,3235336,
1674055010,81.345,81.345,81.345,81.345,1170,3235336,
1674055012,81.345,81.345,81.345,81.345,64,3235336,
1674055013,81.345,81.345,81.345,81.345,49,3235336,
1674055014,81.3425,81.3425,81.3425,81.3425,50,3235336,
1674055017,81.35,81.35,81.35,81.35,113,3235336,
1674055018,81.35,81.35,81.35,81.35,527,3235336,
1674055020,81.345,81.345,81.345,81.345,76,3235336,
1674055021,81.345,81.345,81.345,81.345,73,3235336,
1674055023,81.3475,81.3475,81.345,81.345,25,3235336,
1674055024,81.3425,81.3425,81.3425,81.3425,15,3235336,
1674055025,81.3425,81.3425,81.3425,81.3425,40,3235336,
1674055027,81.345,81.345,81.3425,81.3425,341,3235336,
1674055030,81.345,81.345,81.345,81.345,1247,3235336,
1674055032,81.345,81.345,81.345,81.345,100,3235336,
1674055033,81.3425,81.3425,81.34,81.34,177,3235336,
1674055036,81.345,81.345,81.345,81.345,8,3235336,
1674055038,81.345,81.35,81.345,81.35,204,3235336,
1674055039,81.3475,81.3475,81.3475,81.3475,186,3235336,
1674055040,81.345,81.345,81.345,81.345,153,3235336,
1674055042,81.3475,81.3475,81.3475,81.3475,311,3235336,
1674055045,81.3425,81.3425,81.3425,81.3425,2261,3235336,
1674055046,81.3425,81.3425,81.3425,81.3425,189,3235336,
1674055047,81.3425,81.3425,81.3425,81.3425,1222,3235336,
1674055049,81.3425,81.345,81.3425,81.345,1202,3235336,
1674055052,81.3475,81.3475,81.3475,81.3475,125,3235336,
1674055054,81.345,81.345,81.345,81.345,21,3235336,
1674055055,81.345,81.345,81.345,81.345,1,3235336,
1674055056,81.3425,81.3425,81.3425,81.3425,1162,3235336,
1674055057,81.34,81.34,81.34,81.34,200,3235336,
1674055058,81.3425,81.3425,81.3425,81.3425,15,3235336,
1674055059,81.34,81.34,81.34,81.34,2268,3235336,
1674055060,81.34,81.34,81.34,81.34,205,3235336,
1674055061,81.34,81.34,81.34,81.34,157,3235336,
1674055063,81.345,81.345,81.3425,81.3425,208,3235336,
1674055065,81.3425,81.3425,81.3425,81.3425,80,3235336,
1674055068,81.345,81.345,81.345,81.345,2,3235336,
1674055069,81.34,81.34,81.34,81.34,1000,3235336,
1674055070,81.3425,81.3425,81.3425,81.3425,159,3235336,
1674055072,81.34,81.34,81.34,81.34,30,3235336,
1674055073,81.34,81.3425,81.34,81.3425,657,3235336,
1674055075,81.34,81.34,81.34,81.34,1798,3235336,
1674055076,81.3425,81.3425,81.3425,81.3425,193,3229248,
1674055077,81.3425,81.3425,81.3425,81.3425,122,3229248,
1674055079,81.345,81.345,81.345,81.345,1,3229248,
1674055080,81.345,81.345,81.345,81.345,101,3229248,
1674055082,81.3425,81.3425,81.3425,81.3425,27,3229248,
1674055086,81.3425,81.3425,81.3425,81.3425,3,3229248,
1674055088,81.34,81.34,81.34,81.34,17,3229248,
1674055089,81.34,81.34,81.34,81.34,2,3229248,
1674055090,81.34,81.34,81.34,81.34,62,3229248,
1674055091,81.34,81.34,81.34,81.34,1,3229248,
1674055092,81.3425,81.3425,81.34,81.34,6,3229248,
1674055093,81.34,81.34,81.34,81.34,1,3229248,
1674055094,81.34,81.34,81.34,81.34,1,3229248,
1674055095,81.34,81.34,81.34,81.34,1,3229248,
1674055096,81.34,81.34,81.34,81.34,4,3229248,
1674055097,81.3425,81.3425,81.3425,81.3425,2,3229248,
1674055099,81.3425,81.3425,81.34,81.34,771,3229248,
1674055100,81.34,81.34,81.34,81.34,16,3229248,
1674055101,81.34,81.34,81.34,81.34,30,3229248,
1674055103,81.3425,81.3425,81.3425,81.3425,553,3229248,
1674055104,81.3425,81.3425,81.3425,81.3425,1113,3229248,
1674055105,81.345,81.345,81.345,81.345,11,3229248,
1674055107,81.3425,81.3425,81.3425,81.3425,51,3229248,
1674055108,81.3425,81.3425,81.34,81.34,18,3229248,
1674055109,81.34,81.34,81.34,81.34,1,3229248,
1674055110,81.34,81.34,81.34,81.34,1,3229248,
1674055112,81.3425,81.3425,81.34,81.34,2013,3229248,
1674055113,81.34,81.34,81.34,81.34,1,3229248,
1674055115,81.3425,81.3425,81.3425,81.3425,2,3229248,
1674055117,81.3425,81.345,81.3425,81.345,29,3229248,
1674055118,81.345,81.345,81.345,81.345,1,3229248,
1674055120,81.3425,81.3425,81.3425,81.3425,168,3229248,
1674055121,81.345,81.345,81.345,81.345,1917,3229248,
1674055123,81.345,81.345,81.345,81.345,307,3229248,
1674055124,81.345,81.345,81.345,81.345,100,3229248,
1674055126,81.345,81.345,81.345,81.345,127,3229248,
1674055127,81.3425,81.3425,81.3425,81.3425,21,3229248,
1674055129,81.345,81.345,81.345,81.345,50,3229248,
1674055130,81.345,81.345,81.3425,81.3425,760,3229248,
1674055131,81.3425,81.3425,81.3425,81.3425,417,3229248,
1674055132,81.3425,81.3425,81.3425,81.3425,393,3229248,
1674055133,81.3425,81.3425,81.3425,81.3425,10,3229248,
1674055135,81.3425,81.3425,81.3425,81.3425,81,3229248,
1674055136,81.3425,81.3425,81.3425,81.3425,307,3229248,
1674055137,81.345,81.345,81.345,81.345,6,3229248,
1674055139,81.345,81.345,81.345,81.345,64,3229248,
1674055140,81.345,81.345,81.345,81.345,0,3229248,
1674055143,81.34,81.34,81.34,81.34,67,3229248,
1674055144,81.3425,81.3425,81.3425,81.3425,13,3229248,
1674055145,81.345,81.345,81.34,81.34,2,3229248,
1674055146,81.345,81.345,81.345,81.345,1,3229248,
1674055150,81.345,81.345,81.345,81.345,1,3229248,
1674055152,81.345,81.345,81.345,81.345,152,3229248,
1674055155,81.345,81.345,81.345,81.345,2,3229248,
1674055158,81.345,81.345,81.345,81.345,16,3229248,
1674055159,81.345,81.345,81.345,81.345,0,3229248,
1674055160,81.345,81.345,81.345,81.345,1,3229248,
1674055161,81.345,81.345,81.345,81.345,1,3229248,
1674055163,81.345,81.345,81.345,81.345,1273,3229248,
1674055165,81.345,81.345,81.345,81.345,92,3229248,
1674055168,81.34,81.34,81.34,81.34,6,3229248,
1674055170,81.34,81.3425,81.34,81.3425,76,3229248,
1674055171,81.345,81.345,81.345,81.345,6,3229248,
1674055177,81.345,81.345,81.345,81.345,3,3229248,
1674055180,81.345,81.345,81.345,81.345,51,3229248,
1674055182,81.345,81.345,81.345,81.345,51,3229248,
1674055183,81.345,81.345,81.345,81.345,50,3229248,
1674055185,81.3425,81.3425,81.3425,81.3425,2,3229248,
1674055187,81.3425,81.3425,81.3425,81.3425,51,3229248,
1674055188,81.3425,81.3425,81.3425,81.3425,1,3229248,
1674055192,81.3425,81.3425,81.34,81.34,2282,3229248,
1674055193,81.3425,81.3425,81.3425,81.3425,5,3229248,
1674055194,81.34,81.34,81.34,81.34,1,3229248,
1674055200,81.3425,81.3425,81.3425,81.3425,150,3229248,
1674055202,81.3375,81.3375,81.3375,81.3375,1373,3229248,
1674055203,81.3375,81.3375,81.3375,81.3375,339,3229248,
1674055204,81.3375,81.3375,81.3375,81.3375,405,3229248,
1674055205,81.3375,81.3375,81.3375,81.3375,40,3229248,
1674055206,81.3375,81.3375,81.3375,81.3375,4,3229248,
1674055207,81.3375,81.3375,81.3375,81.3375,16,3229248,
1674055209,81.34,81.34,81.3375,81.3375,971,3229248,
1674055210,81.3375,81.3375,81.3375,81.3375,3,3229248,
1674055211,81.3375,81.3375,81.3375,81.3375,1181,3229248,
1674055212,81.34,81.34,81.34,81.34,1,3229248,
1674055214,81.335,81.335,81.335,81.335,39,3229248,
1674055215,81.335,81.335,81.335,81.335,4,3229248,
1674055217,81.3375,81.3375,81.3375,81.3375,4,3229248,
1674055219,81.335,81.335,81.335,81.335,5,3229248,
1674055221,81.335,81.335,81.335,81.335,7,3229248,
1674055222,81.335,81.335,81.335,81.335,20,3229248,
1674055223,81.3375,81.3375,81.3375,81.3375,7,3229248,
1674055225,81.3375,81.3375,81.3375,81.3375,221,3229248,
1674055228,81.3425,81.345,81.3425,81.345,1213,3229248,
1674055229,81.345,81.345,81.345,81.345,72,3229248,
1674055230,81.34,81.34,81.34,81.34,3,3229248,
1674055232,81.345,81.3475,81.345,81.3475,1575,3229248,
1674055234,81.345,81.345,81.345,81.345,18,3229248,
1674055236,81.35,81.35,81.35,81.35,327,3229248,
1674055238,81.35,81.3525,81.35,81.3525,200,3229248,
1674055239,81.3525,81.3525,81.3525,81.3525,193,3229248,
1674055241,81.3525,81.3525,81.3525,81.3525,55,3229248,
1674055243,81.355,81.355,81.355,81.355,13,3229248,
1674055244,81.355,81.355,81.355,81.355,2,3229248,
